Fecha,Tsu,Vol,Location Name,Latitude,Longitude,Focal_Depth_km,Mag,MMI_Int,Total_Deaths,Total_Injuries,Temp_C,Wind_ms,Precip_mm
2016-08-24,0.0,0.0,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",42.704,13.238,4.0,6.2,9.0,299.0,368.0,22.9,16.1,0.0
2016-08-24,0.0,0.0,MYANMAR (BURMA): CHAUK,20.923,94.569,82.0,6.8,5.0,4.0,20.0,33.1,5.5,2.6
2016-09-01,5606.0,0.0,NEW ZEALAND:  GISBORNE,-37.359,179.146,19.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0
2016-09-10,0.0,0.0,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,-1.036,31.618,40.0,5.9,0.0,23.0,252.0,26.7,16.5,0.0
2016-09-11,0.0,0.0,BALKANS NW:  MACEDONIA,42.008,21.488,13.0,5.1,6.0,0.0,137.0,29.1,6.6,0.1
2016-09-12,0.0,0.0,SOUTH KOREA:  GYEONGJU,35.781,129.216,13.0,5.4,6.0,1.0,14.0,21.1,13.3,13.4
2016-09-23,0.0,0.0,RWANDA:  RISUZI; CONGO:  UKAVU,-2.65,29.06,10.0,4.8,0.0,8.0,0.0,23.6,8.7,1.1
2016-09-28,0.0,0.0,NICARAGUA:  LEON,12.442,-86.515,8.0,5.5,4.0,1.0,5.0,33.9,12.8,0.0
2016-10-01,0.0,0.0,"PAKISTAN:  MANSEHRA, NARAN",34.905,73.682,10.0,5.4,2.0,1.0,0.0,18.6,7.9,0.0
2016-10-21,0.0,0.0,JAPAN:  KURAYOSHI,35.374,133.809,6.0,6.2,6.0,0.0,7.0,19.6,6.9,0.0
2016-10-26,0.0,0.0,"ITALY:  VISSO, USSITA",42.956,13.067,10.0,6.1,7.0,1.0,0.0,17.1,6.9,14.7
2016-10-30,0.0,0.0,ITALY: NORCIA,42.84,13.11,9.0,6.6,7.0,2.0,20.0,16.8,10.1,0.0
2016-11-07,0.0,0.0,OKLAHOMA:  CUSHING,35.988,-96.805,3.0,5.0,6.0,0.0,0.0,18.9,13.3,9.6
2016-11-13,5613.0,0.0,NEW ZEALAND:  AMBERLEY,-42.737,173.054,15.0,7.8,8.0,2.0,0.0,14.6,17.0,2.0
2016-11-21,5618.0,0.0,JAPAN: NEAR E COAST HONSHU,37.393,141.387,9.0,6.9,7.0,0.0,15.0,0.0,0.0,0.0
2016-11-24,5620.0,0.0,NICARAGUA,11.96,-88.835,33.0,6.9,5.0,0.0,0.0,0.0,0.0,0.0
2016-11-25,0.0,0.0,CHINA:  XINJIANG PROVINCE:  KASHGAR,39.273,73.978,17.0,6.6,7.0,1.0,0.0,-12.6,7.9,1.0
2016-11-27,0.0,0.0,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.802,86.532,10.0,5.4,4.0,1.0,1.0,-4.1,6.1,0.0
2016-11-29,0.0,0.0,POLAND:  RUDNA,51.613,16.157,5.0,4.2,0.0,8.0,9.0,1.2,23.4,0.0
2016-12-01,0.0,0.0,"COSTA RICA:  PARAISO, TURRIALBA",9.949,-83.807,1.0,5.3,6.0,0.0,0.0,16.2,6.4,7.4
2016-12-01,0.0,0.0,"PERU:  PUNO, LAMPA",-15.44,-70.93,10.0,6.2,6.0,1.0,17.0,11.8,14.8,6.9
2016-12-06,0.0,0.0,INDONESIA:  SUMATRA:  ACEH:  PIDIE JAYA,5.283,96.168,13.0,6.5,8.0,104.0,857.0,30.2,5.1,4.1
2016-12-08,0.0,0.0,CHINA:  N. XINJIANG:  URUMQI,43.823,86.345,18.0,6.0,3.0,1.0,0.0,-0.0,9.0,0.4
2016-12-08,5630.0,0.0,SOLOMON ISLANDS,-10.681,161.327,40.0,7.8,8.0,1.0,0.0,0.0,0.0,0.0
2016-12-09,5632.0,0.0,SOLOMON ISLANDS,-10.749,161.132,20.0,6.9,7.0,0.0,0.0,0.0,0.0,0.0
2016-12-17,5636.0,0.0,PAPUA NEW GUINEA:  NEW BRITAIN NEW IRELAND,-4.505,153.522,95.0,7.9,7.0,0.0,0.0,0.0,0.0,0.0
2016-12-19,0.0,0.0,ECUADOR:  ESMERALDAS,0.93,-79.84,6.0,5.4,6.0,3.0,47.0,27.4,17.1,1.3
2016-12-25,5637.0,0.0,CHILE,-43.517,-74.391,30.0,7.6,7.0,0.0,0.0,0.0,0.0,0.0
2017-01-03,0.0,0.0,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,32.0,5.7,0.0,3.0,0.0,28.5,7.7,0.0
2017-01-03,5639.0,0.0,FIJI ISLANDS,-19.373,176.052,12.0,6.9,6.0,0.0,0.0,0.0,0.0,0.0
2017-01-06,0.0,0.0,IRAN:  KHONJ,28.2,53.107,10.0,5.0,0.0,4.0,4.0,24.2,8.5,0.0
2017-01-11,0.0,0.0,MADAGASCAR: ANTSIRABE,-20.16,46.647,7.0,5.5,0.0,2.0,0.0,27.8,9.8,0.0
2017-01-18,0.0,0.0,ITALY:  FARINDOLA,42.529,13.282,9.0,5.7,0.0,34.0,11.0,0.9,11.6,43.7
2017-01-22,5642.0,0.0,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.246,155.172,135.0,7.9,9.0,3.0,0.0,28.1,10.5,18.2
2017-02-06,0.0,0.0,TURKEY:  CANAKKALE,39.599,26.065,10.0,5.3,0.0,0.0,5.0,17.5,30.7,0.0
2017-02-06,0.0,0.0,COLOMBIA:  HUILA,3.449,-74.672,38.0,5.5,0.0,0.0,0.0,22.2,8.9,0.0
2017-02-07,0.0,0.0,PAKISTAN:  PASNI,25.191,63.264,29.0,6.3,0.0,0.0,0.0,23.7,15.6,0.0
2017-02-10,0.0,0.0,PHILIPPINES: SURIGAO DEL NORTE,9.907,125.452,15.0,6.5,8.0,8.0,202.0,28.2,23.1,1.5
2017-02-24,0.0,0.0,ZAMBIA:  KAPUTA,-8.44,30.031,30.0,5.9,0.0,0.0,5.0,18.0,8.4,0.5
2017-03-05,0.0,0.0,PHILIPPINES: SURIGAO DEL NORTE,9.831,125.496,11.0,5.7,0.0,1.0,45.0,27.6,25.7,20.7
2017-03-13,0.0,0.0,MYANMAR (BURMA):  THARRAWADDY,17.399,96.0,10.0,5.1,0.0,2.0,36.0,35.6,11.6,0.0
2017-03-21,0.0,0.0,INDONESIA:  BALI,-8.492,115.323,112.0,5.6,0.0,0.0,4.0,28.8,16.0,11.5
2017-03-26,0.0,0.0,CHINA:   YUNNAN PROVINCE,25.938,99.841,28.0,5.0,2.0,0.0,1.0,20.0,9.3,4.8
2017-04-05,0.0,0.0,IRAN:  SEFID SANG,35.776,60.436,13.0,6.1,0.0,2.0,11.0,8.0,23.2,0.0
2017-04-08,0.0,0.0,"PHILIPPINES: BATANGAS, CALABARZON",13.77,120.935,14.0,5.9,0.0,0.0,6.0,30.5,14.0,0.7
2017-04-10,0.0,0.0,"EL SALVADOR: SAN SALVADOR,SOYAPANGO",13.766,-89.155,10.0,4.8,0.0,1.0,3.0,33.7,6.2,3.8
2017-04-24,5647.0,0.0,CHILE:  VALPARAISO,-33.038,-72.062,28.0,6.9,9.0,0.0,0.0,0.0,0.0,0.0
2017-04-28,5648.0,0.0,PHILIPPINES: SARANGANI,5.504,125.066,26.0,6.9,9.0,0.0,7.0,0.0,0.0,0.0
2017-05-01,5649.0,0.0,ALASKA:  SKAGWAY; CANADA:  BRITISH COLUMBIA,59.852,-136.677,1.0,6.2,0.0,0.0,0.0,5.2,12.0,1.1
2017-05-03,0.0,0.0,"KYRGYZSTAN:  OSH, BATKEN",39.494,71.444,11.0,6.0,0.0,0.0,0.0,8.3,5.1,0.0
2017-05-10,0.0,0.0,"CHINA: XINJIANG: QUZGUN, TAXKORGAN TAJIK",37.643,75.31,8.0,5.4,0.0,8.0,23.0,8.6,3.7,0.0
2017-05-11,0.0,0.0,IRAN:  ARDABIL,39.816,48.57,63.0,5.1,0.0,0.0,20.0,29.4,25.4,0.0
2017-05-13,0.0,0.0,IRAN: KHORASAN,37.769,57.206,8.0,5.6,0.0,3.0,417.0,24.7,10.8,0.2
2017-05-25,0.0,0.0,TANZANIA: MWANZA,-3.043,32.888,10.0,4.4,0.0,1.0,18.0,32.2,17.8,0.0
2017-05-28,0.0,0.0,"TURKEY: MANISA: SARUHANLI, GOLMARMARA",38.764,27.778,3.0,4.9,0.0,0.0,0.0,24.7,16.3,0.2
2017-05-29,0.0,0.0,INDONESIA:  SULAWESI:  POSO,-1.292,120.431,12.0,6.6,7.0,0.0,25.0,30.2,5.6,20.7
2017-06-12,5652.0,0.0,GREECE: LESBOS,38.93,26.365,12.0,6.3,0.0,1.0,15.0,27.0,27.3,0.0
2017-06-14,0.0,0.0,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO",14.909,-92.009,93.0,6.9,8.0,5.0,30.0,28.7,7.3,2.3
2017-06-21,0.0,0.0,NEPAL:  DHADING,27.64,85.17,0.0,3.2,0.0,1.0,1.0,24.4,5.9,16.7
2017-06-22,0.0,0.0,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA",13.717,-90.972,38.0,6.8,6.0,0.0,4.0,27.8,21.1,17.7
2017-06-24,0.0,0.0,MOZAMBIQUE,-19.45,34.488,27.0,5.6,0.0,0.0,4.0,25.7,14.2,0.4
2017-07-06,0.0,0.0,PHILIPPINES: LEYTE,11.127,124.629,11.0,6.5,9.0,4.0,448.0,29.6,7.5,7.3
2017-07-17,5654.0,0.0,RUSSIA: BERING ISLAND,54.443,168.857,10.0,7.7,8.0,0.0,0.0,0.0,0.0,0.0
2017-07-18,0.0,0.0,PERU:  AREQUIPA,-16.416,-73.636,44.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0
2017-07-20,5655.0,0.0,"TURKEY: BODRUM, DATCA; GREECE: KOS",36.929,27.414,7.0,6.6,7.0,2.0,500.0,32.0,22.9,0.0
2017-08-02,0.0,0.0,CHILE:  SANTIAGO,-33.201,-70.614,99.0,5.4,0.0,1.0,0.0,16.6,6.9,0.0
2017-08-08,0.0,0.0,CHINA:  SICHUAN PROVINCE:  ABA,33.193,103.855,9.0,6.5,5.0,29.0,525.0,19.1,7.2,4.0
2017-08-08,0.0,0.0,CHINA:  XINGJIANG: BORTALA,44.302,82.832,20.0,6.3,0.0,0.0,32.0,24.7,11.2,0.0
2017-08-11,0.0,0.0,PERU: AREQUIPA,-16.299,-73.474,41.0,5.6,0.0,1.0,0.0,2.3,14.2,0.5
2017-08-13,0.0,0.0,PERU:  JUNIN,-10.721,-74.566,32.0,5.8,0.0,1.0,2.0,29.8,9.7,0.2
2017-08-21,0.0,0.0,ITALY:  ISCHIA ISLAND,40.783,13.939,3.0,4.2,0.0,2.0,42.0,29.1,24.0,0.0
2017-08-22,0.0,0.0,PHILIPPINES: LEYTE: ORMOC,10.954,124.707,17.0,5.0,0.0,2.0,0.0,32.8,15.0,2.9
2017-09-08,5658.0,0.0,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",14.761,-94.103,46.0,8.2,9.0,98.0,251.0,0.0,0.0,0.0
2017-09-19,0.0,0.0,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",18.339,-98.68,39.0,7.1,9.0,369.0,6000.0,31.6,7.7,4.5
2017-09-23,0.0,0.0,MEXICO:  OAXACA,16.626,-95.078,10.0,6.1,0.0,5.0,7.0,33.2,7.4,13.6
2017-09-23,0.0,0.0,PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE,7.562,124.743,8.0,5.7,0.0,0.0,11.0,30.4,5.8,0.2
2017-10-31,5663.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.697,169.149,24.0,6.7,3.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,0.0,0.0,INDONESIA:  MALUKU:  AMBON,-3.745,127.752,6.0,6.1,5.0,1.0,0.0,0.0,0.0,0.0
2017-11-01,5664.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.648,168.859,22.0,6.6,3.0,0.0,0.0,0.0,0.0,0.0
2017-11-12,0.0,0.0,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.911,45.959,19.0,7.3,8.0,630.0,12900.0,19.9,5.4,0.0
2017-11-13,0.0,0.0,COSTA RICA: JACO,9.515,-84.487,19.0,6.5,8.0,2.0,0.0,29.0,8.7,5.4
2017-11-15,0.0,0.0,SOUTH KOREA: POHANG,36.074,129.27,10.0,5.5,8.0,0.0,90.0,11.0,22.4,0.0
2017-11-17,0.0,0.0,CHINA:  TIBET (XIZANG PROVINCE): NYINGCHI,29.833,94.984,8.0,6.4,9.0,0.0,3.0,-6.6,4.3,0.0
2017-11-18,0.0,0.0,INDONESIA: NORTH MALUKU: MOROTAI,2.465,128.148,8.0,5.8,0.0,1.0,0.0,29.9,11.2,2.9
2017-11-19,5723.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.638,168.673,14.0,6.3,5.0,0.0,0.0,0.0,0.0,0.0
2017-11-19,5724.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.503,168.598,13.0,6.6,4.0,0.0,0.0,0.0,0.0,0.0
2017-11-19,5670.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.325,168.672,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-11-23,0.0,0.0,CHINA: CHONGQING: WULONG,29.349,108.058,10.0,5.1,4.0,0.0,8.0,10.8,5.9,0.0
2017-12-01,0.0,0.0,IRAN:  KERMAN,30.746,57.307,9.0,6.1,5.0,0.0,51.0,15.4,10.2,0.0
2017-12-15,0.0,0.0,INDONESIA:  JAVA,-7.492,108.174,90.0,6.5,7.0,4.0,36.0,29.7,11.9,12.2
2017-12-20,0.0,0.0,IRAN:  ALBORZ,35.649,50.962,10.0,4.9,6.0,2.0,117.0,17.4,11.8,0.0
2017-12-26,0.0,0.0,"IRAN: ALBORZ, TEHRAN",35.716,51.256,10.0,4.0,4.0,1.0,57.0,15.4,24.4,0.0
2018-01-04,0.0,0.0,BALKANS NW:  MONTENEGRO: BERANE,42.66,19.862,10.0,5.1,4.0,0.0,0.0,1.9,7.5,5.3
2018-01-06,0.0,0.0,IRAN:  KERMANSHAH,34.585,45.77,10.0,5.0,7.0,0.0,51.0,13.4,10.2,0.8
2018-01-08,0.0,0.0,THE NETHERLANDS: GRONINGEN,53.2,6.6,0.0,3.4,0.0,0.0,0.0,1.7,28.9,0.0
2018-01-10,5672.0,0.0,HONDURAS,17.483,-83.52,19.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0
2018-01-11,0.0,0.0,IRAN: KERMANSHAH,33.713,45.724,10.0,5.5,5.0,0.0,13.0,19.7,15.1,0.0
2018-01-14,5675.0,0.0,PERU: YAUCA,-15.982,-74.512,38.0,7.1,9.0,2.0,139.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,INDONESIA:  JAVA:  BANTEN,-7.092,105.963,48.0,5.9,6.0,1.0,11.0,28.5,27.3,9.5
2018-01-23,5673.0,0.0,ALASKA:  KODIAK ISLAND,56.004,-149.166,14.0,7.9,9.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,AFGHANISTAN; PAKISTAN:  BALUCHISTAN,36.526,70.851,194.0,6.2,6.0,2.0,15.0,-2.4,7.2,4.2
2018-01-31,0.0,0.0,ECUADOR:  PASTAZA,-1.744,-77.672,21.0,5.2,4.0,1.0,0.0,22.8,7.4,4.1
2018-02-06,0.0,0.0,TAIWAN:  HUALIEN,24.134,121.659,17.0,6.4,0.0,17.0,291.0,12.0,17.7,3.3
2018-02-16,0.0,0.0,MEXICO:  OAXACA,16.386,-97.979,22.0,7.2,0.0,14.0,19.0,34.3,15.4,0.0
2018-02-25,0.0,0.0,"PAPUA NEW GUINEA: S HIGHLANDS, HELA;  INDONESIA",-6.07,142.754,25.0,7.5,8.0,145.0,300.0,21.6,7.2,7.4
2018-02-28,0.0,0.0,PAPUA NEW GUINEA:  S HIGHLANDS,-6.17,142.468,16.0,6.1,0.0,1.0,0.0,18.6,6.2,25.1
2018-03-04,0.0,0.0,PAPUA NEW GUINEA:  S HIGHLANDS,-6.331,142.599,10.0,6.0,0.0,11.0,0.0,14.5,8.8,7.9
2018-03-04,0.0,0.0,"OKLAHOMA: BRECKENRIDGE, ENID",36.473,-97.722,5.0,4.2,0.0,0.0,0.0,20.5,32.8,0.0
2018-03-06,0.0,0.0,"PAPUA NEW GUINEA:  S HIGHLANDS, HELA",-6.304,142.612,20.0,6.7,0.0,25.0,0.0,13.6,8.8,1.4
2018-04-01,0.0,0.0,IRAN:  KERMANSHAH,34.403,45.748,10.0,5.0,0.0,0.0,54.0,23.8,10.2,0.0
2018-04-03,0.0,0.0,VENEZUELA:  MERIDA,8.346,-71.719,10.0,4.9,0.0,0.0,0.0,21.9,4.9,14.2
2018-04-07,0.0,0.0,PAPUA NEW GUINEA:  HELA,-5.838,142.531,18.0,6.3,0.0,4.0,0.0,30.5,8.6,6.9
2018-04-08,0.0,0.0,JAPAN:  SHIMANE PREFECTURE,35.259,132.553,10.0,5.7,0.0,0.0,8.0,10.9,26.3,3.0
2018-04-10,0.0,0.0,ITALY:  MUCCIA,43.066,13.052,10.0,4.7,0.0,0.0,0.0,15.4,20.2,0.0
2018-04-18,0.0,0.0,INDONESIA:  JAVA:  BANJARNEGARA,-7.248,109.654,10.0,4.5,2.0,3.0,21.0,32.4,4.7,4.0
2018-04-24,0.0,0.0,TURKEY:  ADIYAMAN,37.596,38.514,10.0,5.2,0.0,0.0,39.0,25.9,10.9,0.0
2018-05-02,0.0,0.0,IRAN:  KOHGILUYEH AND BOYER-AHMAD: SISAKHT,30.705,51.49,8.0,5.3,0.0,0.0,133.0,19.9,10.7,0.5
2018-05-03,0.0,0.0,SOUTH AFRICA:  WEST RAND,-26.4,27.5,0.0,2.1,0.0,7.0,6.0,24.0,21.7,0.1
2018-05-04,5678.0,6864.0,HAWAIIAN ISLANDS: PUNA DISTRICT,19.313,-154.998,2.0,6.9,0.0,0.0,1.0,28.4,13.7,2.0
2018-05-05,0.0,0.0,POLAND:  SILESIAN:  JASTRZEBIE-ZDROJ,50.124,18.683,1.0,4.1,0.0,5.0,2.0,20.5,19.7,0.0
2018-05-06,5796.0,7541.0,JAPAN:  HONSHU:  S. OF,31.444,140.193,10.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-06,0.0,0.0,"EL SALVADOR:  LA UNION, SAN MIGUEL",13.104,-88.062,10.0,5.4,0.0,0.0,1.0,32.8,18.4,0.0
2018-05-09,0.0,0.0,AFGHANISTAN: TAKHAR;  PAKISTAN,36.994,71.382,116.0,6.2,0.0,0.0,13.0,4.8,6.5,0.0
2018-05-15,0.0,0.0,COMOROS:  MAYOTTE,-12.776,45.581,17.0,5.9,0.0,0.0,3.0,0.0,0.0,0.0
2018-05-27,0.0,0.0,CHINA:  JILIN PROVINCE:  NINGJIANG,45.236,124.642,10.0,5.3,0.0,0.0,0.0,16.1,11.7,1.9
2018-06-05,0.0,0.0,AZERBAIJAN: SHAKI-ZAQATALA,41.526,46.786,22.0,5.3,0.0,1.0,31.0,23.3,7.1,0.1
2018-06-12,0.0,0.0,COLOMBIA:  PASTO,1.067,-77.272,11.0,4.9,0.0,2.0,7.0,17.0,13.0,4.3
2018-06-13,0.0,0.0,"INDONESIA:  MADURA ISLAND, JAVA",-7.001,113.888,10.0,4.6,0.0,0.0,6.0,0.0,0.0,0.0
2018-06-17,0.0,0.0,JAPAN:  OSAKA,34.825,135.639,10.0,5.5,0.0,5.0,417.0,27.7,19.5,0.4
2018-07-21,0.0,0.0,INDONESIA: SUMATRA: SOLOK,-0.969,100.769,10.0,5.2,0.0,1.0,2.0,32.3,5.1,0.7
2018-07-22,0.0,0.0,IRAN:  KERMANSHAH,34.591,46.166,12.0,5.8,0.0,0.0,287.0,29.0,12.7,0.0
2018-07-28,5778.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.24,116.508,14.0,6.4,0.0,17.0,355.0,31.9,12.7,0.0
2018-08-05,5685.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.258,116.438,34.0,6.9,0.0,560.0,7733.0,29.2,15.5,0.3
2018-08-09,0.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.307,116.23,15.0,5.9,0.0,6.0,24.0,33.3,7.9,0.0
2018-08-12,0.0,0.0,CHINA:   YUNNAN PROVINCE:  YUXI,24.298,102.91,10.0,5.0,0.0,0.0,24.0,21.1,10.5,5.2
2018-08-19,5686.0,0.0,FIJI ISLANDS,-18.113,-178.153,600.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,5816.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.337,116.599,16.0,6.3,0.0,2.0,1.0,33.9,5.2,0.0
2018-08-19,0.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.319,116.627,21.0,6.9,0.0,11.0,0.0,31.9,8.7,0.0
2018-08-21,5687.0,0.0,VENEZUELA:  SUCRE; TRINIDAD,10.773,-62.902,146.0,7.3,0.0,5.0,0.0,27.3,19.8,21.2
2018-08-25,0.0,0.0,IRAN:  KERMANSHAH,34.611,46.242,10.0,6.0,0.0,2.0,267.0,38.5,13.1,0.0
2018-08-29,5688.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.03,170.126,21.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,JAPAN:  HOKKAIDO,42.686,141.929,35.0,6.6,7.0,44.0,660.0,23.4,28.8,7.2
2018-09-06,0.0,0.0,FIJI ISLANDS,-18.474,179.35,670.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,IRAN:  KERMAN,28.326,59.32,10.0,5.6,0.0,1.0,2.0,40.2,11.5,0.0
2018-09-08,0.0,0.0,CHINA: YUNNAN PROVINCE:  MOJIANG HANI,23.332,101.578,8.0,5.7,0.0,0.0,28.0,25.0,5.1,0.2
2018-09-12,0.0,0.0,INDIA:  WEST BENGAL,26.371,90.161,10.0,5.3,0.0,1.0,0.0,30.0,20.0,31.0
2018-09-28,0.0,0.0,INDONESIA:  SULAWESI,-0.401,119.771,4.0,6.1,0.0,1.0,10.0,31.8,11.4,0.9
2018-09-28,5689.0,0.0,INDONESIA:  SULAWESI,-0.256,119.846,20.0,7.5,8.0,4340.0,10679.0,31.8,11.4,0.9
2018-10-07,0.0,0.0,HAITI: PORT-DEX-PAIX,20.034,-73.013,24.0,5.9,0.0,18.0,580.0,29.2,7.6,11.3
2018-10-10,0.0,0.0,"INDONESIA:  MADURA ISLAND, JAVA",-7.453,114.455,9.0,6.0,5.0,4.0,36.0,33.3,14.1,0.0
2018-10-16,5725.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.743,169.522,17.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,5690.0,0.0,"GREECE:  IONIAN SEA:  ZAKYNTHOS, STROFADES",37.52,20.557,14.0,6.8,0.0,0.0,3.0,0.0,0.0,0.0
2018-11-14,0.0,0.0,INDONESIA:  SULAWESI:  MAMASA,-2.907,119.392,14.0,5.5,0.0,7.0,0.0,33.7,10.4,8.6
2018-11-25,0.0,0.0,IRAN: KERMANSHAH; IRAQ: KURDISTAN,34.361,45.744,18.0,6.3,0.0,1.0,759.0,13.7,14.9,15.1
2018-11-28,0.0,0.0,AFGHANISTAN:  HINDU KUSH:  BAGHLAN,35.808,68.687,22.0,4.9,0.0,0.0,9.0,9.1,7.9,0.3
2018-11-30,0.0,0.0,ALASKA:  ANCHORAGE,61.316,-149.925,54.0,7.0,0.0,0.0,117.0,-0.2,7.0,0.0
2018-12-05,5698.0,0.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.95,169.427,10.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,0.0,7244.0,VANUATU ISLANDS: AMBRYM ISLAND,-16.416,168.22,11.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,CHINA:  SICHUAN:  YIBIN,28.295,105.013,18.0,5.3,0.0,0.0,17.0,14.5,8.0,0.0
2018-12-22,0.0,0.0,MOZAMBIQUE; ZIMBABWE,-20.643,32.803,16.0,5.6,0.0,0.0,10.0,24.0,15.0,4.5
2018-12-26,0.0,7284.0,ITALY:  SICILY:  CATANIA,37.63,15.1,1.0,5.0,0.0,0.0,28.0,9.4,20.5,0.0
2019-01-03,0.0,0.0,CHINA:  SICHUAN:  YIBIN,28.19,104.918,10.0,4.8,0.0,0.0,774.0,5.2,7.6,1.5
2019-01-06,0.0,0.0,IRAN:  KERMANSHAH: SARPOL-E ZAHAB,34.125,45.679,14.0,5.6,0.0,0.0,75.0,16.3,20.2,4.1
2019-01-12,0.0,0.0,POLAND:  RUDNA,51.547,16.111,1.0,3.7,0.0,1.0,6.0,4.3,25.2,2.4
2019-01-20,0.0,0.0,"CHILE:  COQUIMBO, LA SERENA",-30.04,-71.382,63.0,6.7,0.0,2.0,0.0,24.7,13.3,0.0
2019-01-22,0.0,0.0,POLAND:  RYDULTOWY,50.11,18.456,5.0,3.9,0.0,1.0,8.0,-2.2,9.4,0.0
2019-01-26,0.0,0.0,"COLOMBIA:  CAUCA, HUILA",3.035,-75.738,10.0,5.6,0.0,1.0,0.0,26.2,8.0,0.9
2019-02-01,0.0,0.0,INDIA:  MAHARASHTRA:  PALGHAR,19.9,72.8,5.0,3.6,0.0,1.0,0.0,27.1,21.0,0.0
2019-02-01,0.0,0.0,MEXICO:  CHIAPAS; GUATEMALA:  SAN MARCOS,14.68,-92.453,66.0,6.7,0.0,0.0,4.0,32.8,10.2,0.0
2019-02-05,0.0,0.0,AZERBAIJAN:  SHEMAKHA (SEMACHA),40.896,48.607,10.0,5.0,0.0,0.0,30.0,2.1,10.5,0.0
2019-02-22,0.0,0.0,"ECUADOR: AZUAY, MANABI, MORONA SANT.; PERU",-2.186,-77.051,145.0,7.5,0.0,1.0,9.0,30.8,8.7,5.8
2019-02-25,0.0,0.0,CHINA:  SICHUAN PROVINCE: RONGXIAN,29.47,104.609,10.0,4.9,0.0,2.0,12.0,13.0,7.7,1.1
2019-02-27,0.0,0.0,INDONESIA: SUMATRA: SOLOK,-1.323,101.578,10.0,5.4,0.0,0.0,48.0,30.6,5.4,8.6
2019-03-01,0.0,0.0,PERU:  AREQUIPA,-14.713,-70.155,267.0,7.0,0.0,1.0,2.0,36.9,7.7,7.1
2019-03-17,0.0,0.0,INDONESIA:  LOMBOK ISLAND,-8.418,116.521,10.0,5.6,0.0,6.0,182.0,29.9,7.6,21.8
2019-03-21,0.0,0.0,"TANZANIA:  SONGWE, MBEYA",-7.914,32.109,22.0,5.5,0.0,1.0,0.0,26.9,11.0,2.0
2019-04-12,0.0,0.0,INDONESIA:  SULAWESI ISLAND: LUWUK,-1.852,122.553,18.0,6.8,0.0,1.0,0.0,29.9,8.2,6.8
2019-04-18,0.0,0.0,TAIWAN:  HUALIEN,23.989,121.693,20.0,6.1,0.0,1.0,16.0,26.7,8.9,14.8
2019-04-22,0.0,0.0,PHILIPPINES:  PAMPANGA PROVINCE,14.924,120.497,20.0,6.1,0.0,18.0,183.0,36.3,15.8,0.0
2019-05-06,0.0,0.0,PAPUA NEW GUINEA:  MOROBE: WAMPAR,-6.977,146.44,127.0,7.2,0.0,0.0,0.0,28.4,3.6,14.4
2019-05-14,5705.0,0.0,"PAPUA NEW GUINEA:  RABAUL, DUKE OF YORK IS",-4.051,152.597,10.0,7.6,0.0,0.0,0.0,28.2,9.7,0.8
2019-05-17,0.0,0.0,CHINA:  JILIN PROVINCE:  SONGYUAN,45.205,124.611,17.0,4.8,0.0,0.0,0.0,25.2,29.5,6.9
